id,code,team_h,team_h_score,team_a,team_a_score,event,finished,minutes,provisional_start_time,kickoff_time,event_name,is_home,difficulty,player_id
254,2562148,8,,3,,26,False,0,False,2026-02-11T20:00:00Z,Gameweek 26,True,2,273
264,2562158,8,,20,,27,False,0,False,2026-02-21T15:00:00Z,Gameweek 27,True,2,273
278,2562172,14,,8,,28,False,0,False,2026-02-28T15:00:00Z,Gameweek 28,False,3,273
289,2562183,18,,8,,29,False,0,False,2026-03-04T20:00:00Z,Gameweek 29,False,3,273
295,2562189,8,,11,,30,False,0,False,2026-03-14T15:00:00Z,Gameweek 30,True,2,273
307,2562201,13,,8,,31,False,0,False,2026-03-21T15:00:00Z,Gameweek 31,False,4,273
315,2562209,8,,15,,32,False,0,False,2026-04-11T14:00:00Z,Gameweek 32,True,3,273
324,2562218,8,,19,,33,False,0,False,2026-04-18T14:00:00Z,Gameweek 33,True,2,273
336,2562230,12,,8,,34,False,0,False,2026-04-25T14:00:00Z,Gameweek 34,False,5,273
343,2562235,4,,8,,35,False,0,False,2026-05-02T14:00:00Z,Gameweek 35,False,3,273
353,2562247,8,,9,,36,False,0,False,2026-05-09T14:00:00Z,Gameweek 36,True,2,273
364,2562258,5,,8,,37,False,0,False,2026-05-17T14:00:00Z,Gameweek 37,False,3,273
373,2562267,8,,1,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,4,273
8,2561902,7,,8,,1,False,0,False,2025-08-17T13:00:00Z,Gameweek 1,False,4,274
15,2561909,8,,16,,2,False,0,False,2025-08-24T13:00:00Z,Gameweek 2,True,3,274
21,2561915,2,,8,,3,False,0,False,2025-08-29T19:00:00Z,Gameweek 3,False,4,274
35,2561929,8,,17,,4,False,0,False,2025-09-13T14:00:00Z,Gameweek 4,True,2,274
49,2561943,19,,8,,5,False,0,False,2025-09-20T14:00:00Z,Gameweek 5,False,2,274
54,2561948,8,,12,,6,False,0,False,2025-09-27T14:00:00Z,Gameweek 6,True,4,274
66,2561960,9,,8,,7,False,0,False,2025-10-04T14:00:00Z,Gameweek 7,False,3,274
73,2561967,8,,4,,8,False,0,False,2025-10-18T14:00:00Z,Gameweek 8,True,3,274
81,2561976,1,,8,,9,False,0,False,2025-10-25T14:00:00Z,Gameweek 9,False,4,274
93,2561987,8,,5,,10,False,0,False,2025-11-01T15:00:00Z,Gameweek 10,True,3,274
104,2561998,8,,6,,11,False,0,False,2025-11-08T15:00:00Z,Gameweek 11,True,3,274
120,2562014,20,,8,,12,False,0,False,2025-11-22T15:00:00Z,Gameweek 12,False,3,274
124,2562018,8,,14,,13,False,0,False,2025-11-29T15:00:00Z,Gameweek 13,True,3,274
134,2562028,3,,8,,14,False,0,False,2025-12-03T20:00:00Z,Gameweek 14,False,2,274
145,2562039,10,,8,,15,False,0,False,2025-12-06T15:00:00Z,Gameweek 15,False,3,274
155,2562049,8,,13,,16,False,0,False,2025-12-13T15:00:00Z,Gameweek 16,True,4,274
166,2562060,11,,8,,17,False,0,False,2025-12-20T15:00:00Z,Gameweek 17,False,2,274
175,2562069,8,,18,,18,False,0,False,2025-12-27T15:00:00Z,Gameweek 18,True,3,274
185,2562079,8,,10,,19,False,0,False,2025-12-30T20:00:00Z,Gameweek 19,True,3,274
198,2562092,15,,8,,20,False,0,False,2026-01-03T15:00:00Z,Gameweek 20,False,4,274
205,2562099,8,,2,,21,False,0,False,2026-01-07T20:00:00Z,Gameweek 21,True,3,274
218,2562112,17,,8,,22,False,0,False,2026-01-17T15:00:00Z,Gameweek 22,False,2,274
225,2562119,8,,7,,23,False,0,False,2026-01-24T15:00:00Z,Gameweek 23,True,3,274
237,2562131,16,,8,,24,False,0,False,2026-01-31T15:00:00Z,Gameweek 24,False,3,274
243,2562137,6,,8,,25,False,0,False,2026-02-07T15:00:00Z,Gameweek 25,False,3,274
254,2562148,8,,3,,26,False,0,False,2026-02-11T20:00:00Z,Gameweek 26,True,2,274
264,2562158,8,,20,,27,False,0,False,2026-02-21T15:00:00Z,Gameweek 27,True,2,274
278,2562172,14,,8,,28,False,0,False,2026-02-28T15:00:00Z,Gameweek 28,False,3,274
289,2562183,18,,8,,29,False,0,False,2026-03-04T20:00:00Z,Gameweek 29,False,3,274
295,2562189,8,,11,,30,False,0,False,2026-03-14T15:00:00Z,Gameweek 30,True,2,274
307,2562201,13,,8,,31,False,0,False,2026-03-21T15:00:00Z,Gameweek 31,False,4,274
315,2562209,8,,15,,32,False,0,False,2026-04-11T14:00:00Z,Gameweek 32,True,3,274
324,2562218,8,,19,,33,False,0,False,2026-04-18T14:00:00Z,Gameweek 33,True,2,274
336,2562230,12,,8,,34,False,0,False,2026-04-25T14:00:00Z,Gameweek 34,False,5,274
343,2562235,4,,8,,35,False,0,False,2026-05-02T14:00:00Z,Gameweek 35,False,3,274
353,2562247,8,,9,,36,False,0,False,2026-05-09T14:00:00Z,Gameweek 36,True,2,274
364,2562258,5,,8,,37,False,0,False,2026-05-17T14:00:00Z,Gameweek 37,False,3,274
373,2562267,8,,1,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,4,274
8,2561902,7,,8,,1,False,0,False,2025-08-17T13:00:00Z,Gameweek 1,False,4,275
15,2561909,8,,16,,2,False,0,False,2025-08-24T13:00:00Z,Gameweek 2,True,3,275
21,2561915,2,,8,,3,False,0,False,2025-08-29T19:00:00Z,Gameweek 3,False,4,275
35,2561929,8,,17,,4,False,0,False,2025-09-13T14:00:00Z,Gameweek 4,True,2,275
49,2561943,19,,8,,5,False,0,False,2025-09-20T14:00:00Z,Gameweek 5,False,2,275
54,2561948,8,,12,,6,False,0,False,2025-09-27T14:00:00Z,Gameweek 6,True,4,275
66,2561960,9,,8,,7,False,0,False,2025-10-04T14:00:00Z,Gameweek 7,False,3,275
73,2561967,8,,4,,8,False,0,False,2025-10-18T14:00:00Z,Gameweek 8,True,3,275
81,2561976,1,,8,,9,False,0,False,2025-10-25T14:00:00Z,Gameweek 9,False,4,275
93,2561987,8,,5,,10,False,0,False,2025-11-01T15:00:00Z,Gameweek 10,True,3,275
104,2561998,8,,6,,11,False,0,False,2025-11-08T15:00:00Z,Gameweek 11,True,3,275
120,2562014,20,,8,,12,False,0,False,2025-11-22T15:00:00Z,Gameweek 12,False,3,275
124,2562018,8,,14,,13,False,0,False,2025-11-29T15:00:00Z,Gameweek 13,True,3,275
134,2562028,3,,8,,14,False,0,False,2025-12-03T20:00:00Z,Gameweek 14,False,2,275
145,2562039,10,,8,,15,False,0,False,2025-12-06T15:00:00Z,Gameweek 15,False,3,275
155,2562049,8,,13,,16,False,0,False,2025-12-13T15:00:00Z,Gameweek 16,True,4,275
166,2562060,11,,8,,17,False,0,False,2025-12-20T15:00:00Z,Gameweek 17,False,2,275
175,2562069,8,,18,,18,False,0,False,2025-12-27T15:00:00Z,Gameweek 18,True,3,275
185,2562079,8,,10,,19,False,0,False,2025-12-30T20:00:00Z,Gameweek 19,True,3,275
198,2562092,15,,8,,20,False,0,False,2026-01-03T15:00:00Z,Gameweek 20,False,4,275
205,2562099,8,,2,,21,False,0,False,2026-01-07T20:00:00Z,Gameweek 21,True,3,275
218,2562112,17,,8,,22,False,0,False,2026-01-17T15:00:00Z,Gameweek 22,False,2,275
225,2562119,8,,7,,23,False,0,False,2026-01-24T15:00:00Z,Gameweek 23,True,3,275
237,2562131,16,,8,,24,False,0,False,2026-01-31T15:00:00Z,Gameweek 24,False,3,275
243,2562137,6,,8,,25,False,0,False,2026-02-07T15:00:00Z,Gameweek 25,False,3,275
254,2562148,8,,3,,26,False,0,False,2026-02-11T20:00:00Z,Gameweek 26,True,2,275
264,2562158,8,,20,,27,False,0,False,2026-02-21T15:00:00Z,Gameweek 27,True,2,275
278,2562172,14,,8,,28,False,0,False,2026-02-28T15:00:00Z,Gameweek 28,False,3,275
289,2562183,18,,8,,29,False,0,False,2026-03-04T20:00:00Z,Gameweek 29,False,3,275
295,2562189,8,,11,,30,False,0,False,2026-03-14T15:00:00Z,Gameweek 30,True,2,275
307,2562201,13,,8,,31,False,0,False,2026-03-21T15:00:00Z,Gameweek 31,False,4,275
315,2562209,8,,15,,32,False,0,False,2026-04-11T14:00:00Z,Gameweek 32,True,3,275
324,2562218,8,,19,,33,False,0,False,2026-04-18T14:00:00Z,Gameweek 33,True,2,275
336,2562230,12,,8,,34,False,0,False,2026-04-25T14:00:00Z,Gameweek 34,False,5,275
343,2562235,4,,8,,35,False,0,False,2026-05-02T14:00:00Z,Gameweek 35,False,3,275
353,2562247,8,,9,,36,False,0,False,2026-05-09T14:00:00Z,Gameweek 36,True,2,275
364,2562258,5,,8,,37,False,0,False,2026-05-17T14:00:00Z,Gameweek 37,False,3,275
373,2562267,8,,1,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,4,275
8,2561902,7,,8,,1,False,0,False,2025-08-17T13:00:00Z,Gameweek 1,False,4,276
15,2561909,8,,16,,2,False,0,False,2025-08-24T13:00:00Z,Gameweek 2,True,3,276
21,2561915,2,,8,,3,False,0,False,2025-08-29T19:00:00Z,Gameweek 3,False,4,276
35,2561929,8,,17,,4,False,0,False,2025-09-13T14:00:00Z,Gameweek 4,True,2,276
49,2561943,19,,8,,5,False,0,False,2025-09-20T14:00:00Z,Gameweek 5,False,2,276
54,2561948,8,,12,,6,False,0,False,2025-09-27T14:00:00Z,Gameweek 6,True,4,276
66,2561960,9,,8,,7,False,0,False,2025-10-04T14:00:00Z,Gameweek 7,False,3,276
73,2561967,8,,4,,8,False,0,False,2025-10-18T14:00:00Z,Gameweek 8,True,3,276
81,2561976,1,,8,,9,False,0,False,2025-10-25T14:00:00Z,Gameweek 9,False,4,276
93,2561987,8,,5,,10,False,0,False,2025-11-01T15:00:00Z,Gameweek 10,True,3,276
104,2561998,8,,6,,11,False,0,False,2025-11-08T15:00:00Z,Gameweek 11,True,3,276
120,2562014,20,,8,,12,False,0,False,2025-11-22T15:00:00Z,Gameweek 12,False,3,276
124,2562018,8,,14,,13,False,0,False,2025-11-29T15:00:00Z,Gameweek 13,True,3,276
134,2562028,3,,8,,14,False,0,False,2025-12-03T20:00:00Z,Gameweek 14,False,2,276
145,2562039,10,,8,,15,False,0,False,2025-12-06T15:00:00Z,Gameweek 15,False,3,276
155,2562049,8,,13,,16,False,0,False,2025-12-13T15:00:00Z,Gameweek 16,True,4,276
166,2562060,11,,8,,17,False,0,False,2025-12-20T15:00:00Z,Gameweek 17,False,2,276
175,2562069,8,,18,,18,False,0,False,2025-12-27T15:00:00Z,Gameweek 18,True,3,276
185,2562079,8,,10,,19,False,0,False,2025-12-30T20:00:00Z,Gameweek 19,True,3,276
198,2562092,15,,8,,20,False,0,False,2026-01-03T15:00:00Z,Gameweek 20,False,4,276
205,2562099,8,,2,,21,False,0,False,2026-01-07T20:00:00Z,Gameweek 21,True,3,276
218,2562112,17,,8,,22,False,0,False,2026-01-17T15:00:00Z,Gameweek 22,False,2,276
225,2562119,8,,7,,23,False,0,False,2026-01-24T15:00:00Z,Gameweek 23,True,3,276
237,2562131,16,,8,,24,False,0,False,2026-01-31T15:00:00Z,Gameweek 24,False,3,276
243,2562137,6,,8,,25,False,0,False,2026-02-07T15:00:00Z,Gameweek 25,False,3,276
254,2562148,8,,3,,26,False,0,False,2026-02-11T20:00:00Z,Gameweek 26,True,2,276
264,2562158,8,,20,,27,False,0,False,2026-02-21T15:00:00Z,Gameweek 27,True,2,276
278,2562172,14,,8,,28,False,0,False,2026-02-28T15:00:00Z,Gameweek 28,False,3,276
289,2562183,18,,8,,29,False,0,False,2026-03-04T20:00:00Z,Gameweek 29,False,3,276
295,2562189,8,,11,,30,False,0,False,2026-03-14T15:00:00Z,Gameweek 30,True,2,276
307,2562201,13,,8,,31,False,0,False,2026-03-21T15:00:00Z,Gameweek 31,False,4,276
315,2562209,8,,15,,32,False,0,False,2026-04-11T14:00:00Z,Gameweek 32,True,3,276
324,2562218,8,,19,,33,False,0,False,2026-04-18T14:00:00Z,Gameweek 33,True,2,276
336,2562230,12,,8,,34,False,0,False,2026-04-25T14:00:00Z,Gameweek 34,False,5,276
343,2562235,4,,8,,35,False,0,False,2026-05-02T14:00:00Z,Gameweek 35,False,3,276
353,2562247,8,,9,,36,False,0,False,2026-05-09T14:00:00Z,Gameweek 36,True,2,276
364,2562258,5,,8,,37,False,0,False,2026-05-17T14:00:00Z,Gameweek 37,False,3,276
373,2562267,8,,1,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,4,276
8,2561902,7,,8,,1,False,0,False,2025-08-17T13:00:00Z,Gameweek 1,False,4,277
15,2561909,8,,16,,2,False,0,False,2025-08-24T13:00:00Z,Gameweek 2,True,3,277
21,2561915,2,,8,,3,False,0,False,2025-08-29T19:00:00Z,Gameweek 3,False,4,277
35,2561929,8,,17,,4,False,0,False,2025-09-13T14:00:00Z,Gameweek 4,True,2,277
49,2561943,19,,8,,5,False,0,False,2025-09-20T14:00:00Z,Gameweek 5,False,2,277
54,2561948,8,,12,,6,False,0,False,2025-09-27T14:00:00Z,Gameweek 6,True,4,277
66,2561960,9,,8,,7,False,0,False,2025-10-04T14:00:00Z,Gameweek 7,False,3,277
73,2561967,8,,4,,8,False,0,False,2025-10-18T14:00:00Z,Gameweek 8,True,3,277
81,2561976,1,,8,,9,False,0,False,2025-10-25T14:00:00Z,Gameweek 9,False,4,277
93,2561987,8,,5,,10,False,0,False,2025-11-01T15:00:00Z,Gameweek 10,True,3,277
104,2561998,8,,6,,11,False,0,False,2025-11-08T15:00:00Z,Gameweek 11,True,3,277
120,2562014,20,,8,,12,False,0,False,2025-11-22T15:00:00Z,Gameweek 12,False,3,277
124,2562018,8,,14,,13,False,0,False,2025-11-29T15:00:00Z,Gameweek 13,True,3,277
134,2562028,3,,8,,14,False,0,False,2025-12-03T20:00:00Z,Gameweek 14,False,2,277
145,2562039,10,,8,,15,False,0,False,2025-12-06T15:00:00Z,Gameweek 15,False,3,277
155,2562049,8,,13,,16,False,0,False,2025-12-13T15:00:00Z,Gameweek 16,True,4,277
166,2562060,11,,8,,17,False,0,False,2025-12-20T15:00:00Z,Gameweek 17,False,2,277
175,2562069,8,,18,,18,False,0,False,2025-12-27T15:00:00Z,Gameweek 18,True,3,277
185,2562079,8,,10,,19,False,0,False,2025-12-30T20:00:00Z,Gameweek 19,True,3,277
198,2562092,15,,8,,20,False,0,False,2026-01-03T15:00:00Z,Gameweek 20,False,4,277
205,2562099,8,,2,,21,False,0,False,2026-01-07T20:00:00Z,Gameweek 21,True,3,277
218,2562112,17,,8,,22,False,0,False,2026-01-17T15:00:00Z,Gameweek 22,False,2,277
225,2562119,8,,7,,23,False,0,False,2026-01-24T15:00:00Z,Gameweek 23,True,3,277
237,2562131,16,,8,,24,False,0,False,2026-01-31T15:00:00Z,Gameweek 24,False,3,277
243,2562137,6,,8,,25,False,0,False,2026-02-07T15:00:00Z,Gameweek 25,False,3,277
254,2562148,8,,3,,26,False,0,False,2026-02-11T20:00:00Z,Gameweek 26,True,2,277
264,2562158,8,,20,,27,False,0,False,2026-02-21T15:00:00Z,Gameweek 27,True,2,277
278,2562172,14,,8,,28,False,0,False,2026-02-28T15:00:00Z,Gameweek 28,False,3,277
289,2562183,18,,8,,29,False,0,False,2026-03-04T20:00:00Z,Gameweek 29,False,3,277
295,2562189,8,,11,,30,False,0,False,2026-03-14T15:00:00Z,Gameweek 30,True,2,277
307,2562201,13,,8,,31,False,0,False,2026-03-21T15:00:00Z,Gameweek 31,False,4,277
315,2562209,8,,15,,32,False,0,False,2026-04-11T14:00:00Z,Gameweek 32,True,3,277
324,2562218,8,,19,,33,False,0,False,2026-04-18T14:00:00Z,Gameweek 33,True,2,277
336,2562230,12,,8,,34,False,0,False,2026-04-25T14:00:00Z,Gameweek 34,False,5,277
343,2562235,4,,8,,35,False,0,False,2026-05-02T14:00:00Z,Gameweek 35,False,3,277
353,2562247,8,,9,,36,False,0,False,2026-05-09T14:00:00Z,Gameweek 36,True,2,277
364,2562258,5,,8,,37,False,0,False,2026-05-17T14:00:00Z,Gameweek 37,False,3,277
373,2562267,8,,1,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,4,277
8,2561902,7,,8,,1,False,0,False,2025-08-17T13:00:00Z,Gameweek 1,False,4,278
15,2561909,8,,16,,2,False,0,False,2025-08-24T13:00:00Z,Gameweek 2,True,3,278
21,2561915,2,,8,,3,False,0,False,2025-08-29T19:00:00Z,Gameweek 3,False,4,278
35,2561929,8,,17,,4,False,0,False,2025-09-13T14:00:00Z,Gameweek 4,True,2,278
49,2561943,19,,8,,5,False,0,False,2025-09-20T14:00:00Z,Gameweek 5,False,2,278
54,2561948,8,,12,,6,False,0,False,2025-09-27T14:00:00Z,Gameweek 6,True,4,278
66,2561960,9,,8,,7,False,0,False,2025-10-04T14:00:00Z,Gameweek 7,False,3,278
73,2561967,8,,4,,8,False,0,False,2025-10-18T14:00:00Z,Gameweek 8,True,3,278
81,2561976,1,,8,,9,False,0,False,2025-10-25T14:00:00Z,Gameweek 9,False,4,278
93,2561987,8,,5,,10,False,0,False,2025-11-01T15:00:00Z,Gameweek 10,True,3,278
104,2561998,8,,6,,11,False,0,False,2025-11-08T15:00:00Z,Gameweek 11,True,3,278
120,2562014,20,,8,,12,False,0,False,2025-11-22T15:00:00Z,Gameweek 12,False,3,278
124,2562018,8,,14,,13,False,0,False,2025-11-29T15:00:00Z,Gameweek 13,True,3,278
134,2562028,3,,8,,14,False,0,False,2025-12-03T20:00:00Z,Gameweek 14,False,2,278
145,2562039,10,,8,,15,False,0,False,2025-12-06T15:00:00Z,Gameweek 15,False,3,278
155,2562049,8,,13,,16,False,0,False,2025-12-13T15:00:00Z,Gameweek 16,True,4,278
166,2562060,11,,8,,17,False,0,False,2025-12-20T15:00:00Z,Gameweek 17,False,2,278
175,2562069,8,,18,,18,False,0,False,2025-12-27T15:00:00Z,Gameweek 18,True,3,278
185,2562079,8,,10,,19,False,0,False,2025-12-30T20:00:00Z,Gameweek 19,True,3,278
198,2562092,15,,8,,20,False,0,False,2026-01-03T15:00:00Z,Gameweek 20,False,4,278
205,2562099,8,,2,,21,False,0,False,2026-01-07T20:00:00Z,Gameweek 21,True,3,278
218,2562112,17,,8,,22,False,0,False,2026-01-17T15:00:00Z,Gameweek 22,False,2,278
225,2562119,8,,7,,23,False,0,False,2026-01-24T15:00:00Z,Gameweek 23,True,3,278
237,2562131,16,,8,,24,False,0,False,2026-01-31T15:00:00Z,Gameweek 24,False,3,278
243,2562137,6,,8,,25,False,0,False,2026-02-07T15:00:00Z,Gameweek 25,False,3,278
254,2562148,8,,3,,26,False,0,False,2026-02-11T20:00:00Z,Gameweek 26,True,2,278
264,2562158,8,,20,,27,False,0,False,2026-02-21T15:00:00Z,Gameweek 27,True,2,278
278,2562172,14,,8,,28,False,0,False,2026-02-28T15:00:00Z,Gameweek 28,False,3,278
289,2562183,18,,8,,29,False,0,False,2026-03-04T20:00:00Z,Gameweek 29,False,3,278
295,2562189,8,,11,,30,False,0,False,2026-03-14T15:00:00Z,Gameweek 30,True,2,278
307,2562201,13,,8,,31,False,0,False,2026-03-21T15:00:00Z,Gameweek 31,False,4,278
315,2562209,8,,15,,32,False,0,False,2026-04-11T14:00:00Z,Gameweek 32,True,3,278
324,2562218,8,,19,,33,False,0,False,2026-04-18T14:00:00Z,Gameweek 33,True,2,278
336,2562230,12,,8,,34,False,0,False,2026-04-25T14:00:00Z,Gameweek 34,False,5,278
343,2562235,4,,8,,35,False,0,False,2026-05-02T14:00:00Z,Gameweek 35,False,3,278
353,2562247,8,,9,,36,False,0,False,2026-05-09T14:00:00Z,Gameweek 36,True,2,278
364,2562258,5,,8,,37,False,0,False,2026-05-17T14:00:00Z,Gameweek 37,False,3,278
373,2562267,8,,1,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,4,278
8,2561902,7,,8,,1,False,0,False,2025-08-17T13:00:00Z,Gameweek 1,False,4,279
15,2561909,8,,16,,2,False,0,False,2025-08-24T13:00:00Z,Gameweek 2,True,3,279
21,2561915,2,,8,,3,False,0,False,2025-08-29T19:00:00Z,Gameweek 3,False,4,279
35,2561929,8,,17,,4,False,0,False,2025-09-13T14:00:00Z,Gameweek 4,True,2,279
49,2561943,19,,8,,5,False,0,False,2025-09-20T14:00:00Z,Gameweek 5,False,2,279
54,2561948,8,,12,,6,False,0,False,2025-09-27T14:00:00Z,Gameweek 6,True,4,279
66,2561960,9,,8,,7,False,0,False,2025-10-04T14:00:00Z,Gameweek 7,False,3,279
73,2561967,8,,4,,8,False,0,False,2025-10-18T14:00:00Z,Gameweek 8,True,3,279
81,2561976,1,,8,,9,False,0,False,2025-10-25T14:00:00Z,Gameweek 9,False,4,279
93,2561987,8,,5,,10,False,0,False,2025-11-01T15:00:00Z,Gameweek 10,True,3,279
104,2561998,8,,6,,11,False,0,False,2025-11-08T15:00:00Z,Gameweek 11,True,3,279
120,2562014,20,,8,,12,False,0,False,2025-11-22T15:00:00Z,Gameweek 12,False,3,279
124,2562018,8,,14,,13,False,0,False,2025-11-29T15:00:00Z,Gameweek 13,True,3,279
134,2562028,3,,8,,14,False,0,False,2025-12-03T20:00:00Z,Gameweek 14,False,2,279
145,2562039,10,,8,,15,False,0,False,2025-12-06T15:00:00Z,Gameweek 15,False,3,279
155,2562049,8,,13,,16,False,0,False,2025-12-13T15:00:00Z,Gameweek 16,True,4,279
166,2562060,11,,8,,17,False,0,False,2025-12-20T15:00:00Z,Gameweek 17,False,2,279
175,2562069,8,,18,,18,False,0,False,2025-12-27T15:00:00Z,Gameweek 18,True,3,279
185,2562079,8,,10,,19,False,0,False,2025-12-30T20:00:00Z,Gameweek 19,True,3,279
198,2562092,15,,8,,20,False,0,False,2026-01-03T15:00:00Z,Gameweek 20,False,4,279
205,2562099,8,,2,,21,False,0,False,2026-01-07T20:00:00Z,Gameweek 21,True,3,279
218,2562112,17,,8,,22,False,0,False,2026-01-17T15:00:00Z,Gameweek 22,False,2,279
225,2562119,8,,7,,23,False,0,False,2026-01-24T15:00:00Z,Gameweek 23,True,3,279
237,2562131,16,,8,,24,False,0,False,2026-01-31T15:00:00Z,Gameweek 24,False,3,279
243,2562137,6,,8,,25,False,0,False,2026-02-07T15:00:00Z,Gameweek 25,False,3,279
254,2562148,8,,3,,26,False,0,False,2026-02-11T20:00:00Z,Gameweek 26,True,2,279
264,2562158,8,,20,,27,False,0,False,2026-02-21T15:00:00Z,Gameweek 27,True,2,279
278,2562172,14,,8,,28,False,0,False,2026-02-28T15:00:00Z,Gameweek 28,False,3,279
289,2562183,18,,8,,29,False,0,False,2026-03-04T20:00:00Z,Gameweek 29,False,3,279
295,2562189,8,,11,,30,False,0,False,2026-03-14T15:00:00Z,Gameweek 30,True,2,279
307,2562201,13,,8,,31,False,0,False,2026-03-21T15:00:00Z,Gameweek 31,False,4,279
315,2562209,8,,15,,32,False,0,False,2026-04-11T14:00:00Z,Gameweek 32,True,3,279
324,2562218,8,,19,,33,False,0,False,2026-04-18T14:00:00Z,Gameweek 33,True,2,279
336,2562230,12,,8,,34,False,0,False,2026-04-25T14:00:00Z,Gameweek 34,False,5,279
343,2562235,4,,8,,35,False,0,False,2026-05-02T14:00:00Z,Gameweek 35,False,3,279
353,2562247,8,,9,,36,False,0,False,2026-05-09T14:00:00Z,Gameweek 36,True,2,279
364,2562258,5,,8,,37,False,0,False,2026-05-17T14:00:00Z,Gameweek 37,False,3,279
373,2562267,8,,1,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,4,279
8,2561902,7,,8,,1,False,0,False,2025-08-17T13:00:00Z,Gameweek 1,False,4,280
15,2561909,8,,16,,2,False,0,False,2025-08-24T13:00:00Z,Gameweek 2,True,3,280
21,2561915,2,,8,,3,False,0,False,2025-08-29T19:00:00Z,Gameweek 3,False,4,280
35,2561929,8,,17,,4,False,0,False,2025-09-13T14:00:00Z,Gameweek 4,True,2,280
49,2561943,19,,8,,5,False,0,False,2025-09-20T14:00:00Z,Gameweek 5,False,2,280
54,2561948,8,,12,,6,False,0,False,2025-09-27T14:00:00Z,Gameweek 6,True,4,280
66,2561960,9,,8,,7,False,0,False,2025-10-04T14:00:00Z,Gameweek 7,False,3,280
73,2561967,8,,4,,8,False,0,False,2025-10-18T14:00:00Z,Gameweek 8,True,3,280
81,2561976,1,,8,,9,False,0,False,2025-10-25T14:00:00Z,Gameweek 9,False,4,280
93,2561987,8,,5,,10,False,0,False,2025-11-01T15:00:00Z,Gameweek 10,True,3,280
104,2561998,8,,6,,11,False,0,False,2025-11-08T15:00:00Z,Gameweek 11,True,3,280
120,2562014,20,,8,,12,False,0,False,2025-11-22T15:00:00Z,Gameweek 12,False,3,280
124,2562018,8,,14,,13,False,0,False,2025-11-29T15:00:00Z,Gameweek 13,True,3,280
134,2562028,3,,8,,14,False,0,False,2025-12-03T20:00:00Z,Gameweek 14,False,2,280
145,2562039,10,,8,,15,False,0,False,2025-12-06T15:00:00Z,Gameweek 15,False,3,280
155,2562049,8,,13,,16,False,0,False,2025-12-13T15:00:00Z,Gameweek 16,True,4,280
166,2562060,11,,8,,17,False,0,False,2025-12-20T15:00:00Z,Gameweek 17,False,2,280
175,2562069,8,,18,,18,False,0,False,2025-12-27T15:00:00Z,Gameweek 18,True,3,280
185,2562079,8,,10,,19,False,0,False,2025-12-30T20:00:00Z,Gameweek 19,True,3,280
198,2562092,15,,8,,20,False,0,False,2026-01-03T15:00:00Z,Gameweek 20,False,4,280
205,2562099,8,,2,,21,False,0,False,2026-01-07T20:00:00Z,Gameweek 21,True,3,280
218,2562112,17,,8,,22,False,0,False,2026-01-17T15:00:00Z,Gameweek 22,False,2,280
225,2562119,8,,7,,23,False,0,False,2026-01-24T15:00:00Z,Gameweek 23,True,3,280
237,2562131,16,,8,,24,False,0,False,2026-01-31T15:00:00Z,Gameweek 24,False,3,280
243,2562137,6,,8,,25,False,0,False,2026-02-07T15:00:00Z,Gameweek 25,False,3,280
254,2562148,8,,3,,26,False,0,False,2026-02-11T20:00:00Z,Gameweek 26,True,2,280
264,2562158,8,,20,,27,False,0,False,2026-02-21T15:00:00Z,Gameweek 27,True,2,280
278,2562172,14,,8,,28,False,0,False,2026-02-28T15:00:00Z,Gameweek 28,False,3,280
289,2562183,18,,8,,29,False,0,False,2026-03-04T20:00:00Z,Gameweek 29,False,3,280
295,2562189,8,,11,,30,False,0,False,2026-03-14T15:00:00Z,Gameweek 30,True,2,280
307,2562201,13,,8,,31,False,0,False,2026-03-21T15:00:00Z,Gameweek 31,False,4,280
315,2562209,8,,15,,32,False,0,False,2026-04-11T14:00:00Z,Gameweek 32,True,3,280
324,2562218,8,,19,,33,False,0,False,2026-04-18T14:00:00Z,Gameweek 33,True,2,280
336,2562230,12,,8,,34,False,0,False,2026-04-25T14:00:00Z,Gameweek 34,False,5,280
343,2562235,4,,8,,35,False,0,False,2026-05-02T14:00:00Z,Gameweek 35,False,3,280
353,2562247,8,,9,,36,False,0,False,2026-05-09T14:00:00Z,Gameweek 36,True,2,280
364,2562258,5,,8,,37,False,0,False,2026-05-17T14:00:00Z,Gameweek 37,False,3,280
373,2562267,8,,1,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,4,280
8,2561902,7,,8,,1,False,0,False,2025-08-17T13:00:00Z,Gameweek 1,False,4,281
15,2561909,8,,16,,2,False,0,False,2025-08-24T13:00:00Z,Gameweek 2,True,3,281
21,2561915,2,,8,,3,False,0,False,2025-08-29T19:00:00Z,Gameweek 3,False,4,281
35,2561929,8,,17,,4,False,0,False,2025-09-13T14:00:00Z,Gameweek 4,True,2,281
49,2561943,19,,8,,5,False,0,False,2025-09-20T14:00:00Z,Gameweek 5,False,2,281
